Item Code,Part Code,Old Item Code,Item Description,Category,In-House Physical Stock,External Vendor Stock,Total Current Stock,Min Safety Stock Qty,Min Order Qty,Lead Time Days,Warehouse Location,Standard Valuation Rate (INR),Total Stock Asset Value (INR),QC Trigger
4110001500,4110001500,A-10334,TOGGLE SMALL PIN Ø30 - 90 TON,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110009800,4110009800,A-10335,TOGGLE SMALL PIN Ø35 - 110 TON,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110014100,4110014100,A-10336,TOGGLE SMALL PIN Ø40 - 140 TON,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110019500,4110019500,A-10337,TOGGLE SMALL PIN Ø45 - 170 TON,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110024800,4110024800,A-10338,TOGGLE SMALL PIN Ø50 - 200 TON,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
6150300200,6150300200,I-10122,Ø55x50 MICA HEATER SIDE CUT,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4005010400,4005010400,,BARREL PLATE - 1520 (STOCK-280) (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005010600,4005010600,,BARREL PLATE - 2350 (STOCK-315) (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005009600,4005009600,,BARREL PLATE - 280 (STOCK-150) (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005009800,4005009800,,BARREL PLATE - 420 (STOCK-175) (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005010000,4005010000,,BARREL PLATE - 635 (STOCK-210) (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005010200,4005010200,,BARREL PLATE - 905 (STOCK-245) (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005011800,4005011800,,BEARING HOUSING - 1520 (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005012000,4005012000,,BEARING HOUSING - 2350 (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005011200,4005011200,,BEARING HOUSING - 280 (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005011400,4005011400,,BEARING HOUSING - 635 (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005011600,4005011600,,BEARING HOUSING - 905 (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005004900,4005004900,,BINARY LINK - 110 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005005000,4005005000,,BINARY LINK - 140 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005005100,4005005100,,BINARY LINK - 170 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005005200,4005005200,,BINARY LINK - 200 TO (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005004800,4005004800,,BINARY LINK - 90 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005003700,4005003700,,CROSSHEAD - 110 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005003800,4005003800,,CROSSHEAD - 140 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005003900,4005003900,,CROSSHEAD - 170 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005004000,4005004000,,CROSSHEAD - 200 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005003600,4005003600,,CROSSHEAD - 90 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005004300,4005004300,,CROSSHEAD LINK - 110 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005004400,4005004400,,CROSSHEAD LINK - 140 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005004500,4005004500,,CROSSHEAD LINK - 170 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005004600,4005004600,,CROSSHEAD LINK - 200 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005004200,4005004200,,CROSSHEAD LINK - 90 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005007500,4005007500,,DIE HEIGHT MOTOR MTG BRACKET - 90 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005002900,4005002900,,EJECTOR PLATE  TOGGLE - 90 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005002400,4005002400,,END PLATE - 110 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005002500,4005002500,,END PLATE - 140 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005002600,4005002600,,END PLATE - 170 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005002700,4005002700,,END PLATE - 200 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005002300,4005002300,,END PLATE - 90 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005007000,4005007000,,GEAR NUT RETAINER - 110 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005007100,4005007100,,GEAR NUT RETAINER - 140 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005007200,4005007200,,GEAR NUT RETAINER - 170 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005007300,4005007300,,GEAR NUT RETAINER - 200 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005006900,4005006900,,GEAR NUT RETAINER - 90 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005013600,4005013600,,HEAT EXCHANGER END CAP - 90 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005013500,4005013500,,HEAT EXCHANGER FRONT CAP - 90 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005012800,4005012800,,INJ CYL ROD NUT RETAINER - 1520 (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005012900,4005012900,,INJ CYL ROD NUT RETAINER - 2350 (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005012500,4005012500,,INJ CYL ROD NUT RETAINER - 280 (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005012600,4005012600,,INJ CYL ROD NUT RETAINER - 635 (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005012700,4005012700,,INJ CYL ROD NUT RETAINER - 905 (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005013300,4005013300,,INJECTION GUIDE ROD SUPPORT ID Ø60 - 280 (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005013400,4005013400,,INJECTION GUIDE ROD SUPPORT ID Ø70 - 905 (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005001400,4005001400,,MOVING PLATE  TOGGLE - 140 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005006000,4005006000,,MOVING PLATE SLIDING BLOCK - 140 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005006100,4005006100,,MOVING PLATE SLIDING BLOCK - 200 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005001300,4005001300,,MOVING PLATE TOGGLE - 110 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005001500,4005001500,,MOVING PLATE TOGGLE - 170 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005001600,4005001600,,MOVING PLATE TOGGLE - 200 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005001200,4005001200,,MOVING PLATE TOGGLE - 90 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005000200,4005000200,,STATIONARY PLATE TOGGLE - 110 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005000300,4005000300,,STATIONARY PLATE TOGGLE - 140 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005000400,4005000400,,STATIONARY PLATE TOGGLE - 170 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005000500,4005000500,,STATIONARY PLATE TOGGLE - 200 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005000100,4005000100,,STATIONARY PLATE TOGGLE - 90 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005006400,4005006400,,SUN GEAR - 110 TON (MODULE-3 TEETH-178) (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005006500,4005006500,,SUN GEAR - 140 TON (MODULE-3 TEETH-197) (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005006600,4005006600,,SUN GEAR - 170 TON (MODULE-3 TEETH-215)  (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005006700,4005006700,,SUN GEAR - 200 TON (MODULE-3 TEETH-240) (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005006300,4005006300,,SUN GEAR - 90 TON (MODULE-3 TEETH-159) (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005005500,4005005500,,TERNARY LINK - 110 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005005600,4005005600,,TERNARY LINK - 140 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005005700,4005005700,,TERNARY LINK - 170 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005005800,4005005800,,TERNARY LINK - 200 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4005005400,4005005400,,TERNARY LINK - 90 TON (PATTERN),PTN,4,0,4,2,1,25,Pattern Store,35000,140000,NO_QC
4001010400,4001010400,,BARREL PLATE - 1520 (STOCK-280) (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001010600,4001010600,,BARREL PLATE - 2350 (STOCK-315) (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001009600,4001009600,,BARREL PLATE - 280 (STOCK-150) (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001009800,4001009800,,BARREL PLATE - 420 (STOCK-175) (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001010000,4001010000,,BARREL PLATE - 635 (STOCK-210) (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001010200,4001010200,,BARREL PLATE - 905 (STOCK-245) (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001011800,4001011800,,BEARING HOUSING - 1520 (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001012000,4001012000,,BEARING HOUSING - 2350 (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001011200,4001011200,,BEARING HOUSING - 280 (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001011400,4001011400,,BEARING HOUSING - 635 (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001011600,4001011600,,BEARING HOUSING - 905 (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001004900,4001004900,12205,BINARY LINK - 110 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001005000,4001005000,13205,BINARY LINK - 140 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001005100,4001005100,14205,BINARY LINK - 170 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001005200,4001005200,15205,BINARY LINK - 200 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001004800,4001004800,11205,BINARY LINK - 90 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001003700,4001003700,12204,CROSS HEAD - 110 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001003800,4001003800,13204,CROSS HEAD - 140 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001003900,4001003900,14204,CROSS HEAD - 170 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001004000,4001004000,15204,CROSS HEAD - 200 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001003600,4001003600,11204,CROSS HEAD - 90 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001004300,4001004300,12207,CROSS HEAD LINK - 110 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001004400,4001004400,13207,CROSS HEAD LINK - 140 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001004500,4001004500,14207,CROSS HEAD LINK - 170 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001004600,4001004600,15207,CROSS HEAD LINK - 200 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001004200,4001004200,11207,CROSS HEAD LINK - 90 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001007500,4001007500,11209,DIE HEIGHT MOTOR MTG BRACKET - 90 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001002900,4001002900,,EJECTOR PLATE  TOGGLE - 90 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001002400,4001002400,12203,END PLATE - 110 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001002500,4001002500,13203,END PLATE - 140 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001002600,4001002600,14203,END PLATE - 170 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001002700,4001002700,15203,END PLATE - 200 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001002300,4001002300,11203,END PLATE - 90 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001007000,4001007000,12209,GEAR NUT RETAINER - 110 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001007100,4001007100,13209,GEAR NUT RETAINER - 140 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001007200,4001007200,14209,GEAR NUT RETAINER - 170 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001007300,4001007300,15209,GEAR NUT RETAINER - 200 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001006900,4001006900,11210,GEAR NUT RETAINER - 90 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001013600,4001013600,,HEAT EXCHANGER END CAP - 90 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001013500,4001013500,,HEAT EXCHANGER FRONT CAP - 90 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001012800,4001012800,,INJECTION CYLINDER ROD NUT RETAINER - 1520 (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001012900,4001012900,,INJECTION CYLINDER ROD NUT RETAINER - 2350 (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001012500,4001012500,,INJECTION CYLINDER ROD NUT RETAINER - 280 (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001012600,4001012600,,INJECTION CYLINDER ROD NUT RETAINER - 635 (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001012700,4001012700,,INJECTION CYLINDER ROD NUT RETAINER - 905 (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001013300,4001013300,,INJECTION GUIDE ROD SUPPORT Ø60 - 280 (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001013400,4001013400,,INJECTION GUIDE ROD SUPPORT Ø70 - 905 (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001001400,4001001400,13202,MOVING PLATE  TOGGLE - 140 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001006000,4001006000,,MOVING PLATE SLIDING BLOCK - 140 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001006100,4001006100,,MOVING PLATE SLIDING BLOCK - 200 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001001300,4001001300,12202,MOVING PLATE TOGGLE - 110 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001001500,4001001500,14202,MOVING PLATE TOGGLE - 170 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001001600,4001001600,15202,MOVING PLATE TOGGLE - 200 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001001200,4001001200,11202,MOVING PLATE TOGGLE - 90 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001000200,4001000200,12201,STATIONARY PLATE TOGGLE - 110 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001000300,4001000300,13201,STATIONARY PLATE TOGGLE - 140 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001000400,4001000400,14201,STATIONARY PLATE TOGGLE - 170 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001000500,4001000500,15201,STATIONARY PLATE TOGGLE - 200 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001000100,4001000100,11201,STATIONARY PLATE TOGGLE - 90 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001006400,4001006400,12208,SUN GEAR - 110 TON (MODULE-3 TEETH-178) (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001006500,4001006500,13208,SUN GEAR - 140 TON (MODULE-3 TEETH-197) (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001006600,4001006600,14208,SUN GEAR - 170 TON (MODULE-3 TEETH-215)(CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001006700,4001006700,15208,SUN GEAR - 200 TON (MODULE-3 TEETH-240) (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001006300,4001006300,11208,SUN GEAR - 90 TON (MODULE-3 TEETH-159) (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001005500,4001005500,12206,TERNARY LINK - 110 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001005600,4001005600,13206,TERNARY LINK - 140 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001005800,4001005800,15206,TERNARY LINK - 200 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
4001005400,4001005400,11206,TERNARY LINK - 90 TON (CASTING),RM,4,0,4,2,1,18,Raw Material Yard,18500,74000,ON_GRN
2000211100,2000211100,B-10081,BARREL PLATE ASSY - 1520 (STOCK-280),SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000211300,2000211300,B-10082,BARREL PLATE ASSY - 2350 (STOCK-315),SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000210100,2000210100,B-10077,BARREL PLATE ASSY - 280,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000210400,2000210400,B-10078,BARREL PLATE ASSY - 420 (STOCK-175),SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000210600,2000210600,B-10079,BARREL PLATE ASSY - 635 (STOCK-210),SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000210800,2000210800,B-10080,BARREL PLATE ASSY - 905 (STOCK-245),SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
3000001900,3000001900,A-10483,BASE FRAME ASSY - 110TON  (280/420/635),SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
3000003000,3000003000,A-10484,BASE FRAME ASSY - 140TON  (420/635),SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
3000004000,3000004000,A-10485,BASE FRAME ASSY - 170TON  (635/905),SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
3000005400,3000005400,A-10486,BASE FRAME ASSY - 200TON  (905/1520),SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
3000000100,3000000100,A-10487,BASE FRAME ASSY - 90TON  (280/420),SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000301500,2000301500,,BASE FRAME GUARD SET - 110-420,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000302200,2000302200,,BASE FRAME GUARD SET - 140-635,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000302900,2000302900,,BASE FRAME GUARD SET - 170-905,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000303800,2000303800,,BASE FRAME GUARD SET - 200-1520,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000300600,2000300600,,BASE FRAME GUARD SET - 90-280,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000211200,2000211200,B-10086,BEARING HOUSING ASSY - 1520,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000211400,2000211400,B-10087,BEARING HOUSING ASSY - 2350,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000210500,2000210500,,BEARING HOUSING ASSY - 420,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000210700,2000210700,B-10084,BEARING HOUSING ASSY - 635,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000210900,2000210900,B-10085,BEARING HOUSING ASSY - 905,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000210200,2000210200,B-10083,BEARING HOUSING ASSY -280,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000110400,2000110400,B-10022,EJECTOR CYLINDER ASSY - 110 TON (STOCK-100),SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000110600,2000110600,B-10036,EJECTOR CYLINDER ASSY - 140 TON (STOCK-120),SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000110800,2000110800,B-10039,EJECTOR CYLINDER ASSY - 170 TON (STOCK-130),SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000111000,2000111000,B-10042,EJECTOR CYLINDER ASSY - 200 TON (STOCK-150),SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000110200,2000110200,B-10033,EJECTOR CYLINDER ASSY - 90 TON (STOCK-85),SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
7000100700,7000100700,,FASTENER KIT LOCKING UNIT - 110 TON,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
7000101200,7000101200,,FASTENER KIT LOCKING UNIT - 140 TON,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
7000101700,7000101700,,FASTENER KIT LOCKING UNIT - 170 TON,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
7000102200,7000102200,,FASTENER KIT LOCKING UNIT - 200 TON,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
7000100200,7000100200,,FASTENER KIT LOCKING UNIT - 90 TON,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
7000100600,7000100600,,FASTENER KIT MAIN MACHINE - 110-420,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
7000101100,7000101100,,FASTENER KIT MAIN MACHINE - 140-635,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
7000101600,7000101600,,FASTENER KIT MAIN MACHINE - 170-905,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
7000102100,7000102100,,FASTENER KIT MAIN MACHINE - 200-1520,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
7000100100,7000100100,,FASTENER KIT MAIN MACHINE - 90-280,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
1000210500,1000210500,B-10029,GUIDE ROD TYPE INJECTION UNIT-1520,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
1000210100,1000210100,B-10025,GUIDE ROD TYPE INJECTION UNIT-280,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
1000210200,1000210200,B-10026,GUIDE ROD TYPE INJECTION UNIT-420,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
1000210300,1000210300,B-10027,GUIDE ROD TYPE INJECTION UNIT-635,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
1000210400,1000210400,B-10028,GUIDE ROD TYPE INJECTION UNIT-905,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
